annotation,headPosition,headRotation,gazeOrigin,gazeHitPosition,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,HitByHandPointer,HitByGazePointer,buttonClicked,timestamps,gazeDirection,hand2GazePointersDistance,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeHitPositionVelocity,handsEndPointVelocity,gazeDirectionVelocity,headPositionNorm,gazeOriginNorm,gazeHitPositionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,gazeDirectionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeHitPositionVelocityNorm,handsEndPointVelocityNorm,gazeDirectionVelocityNorm
information_assimilation_augmentation,[0.39636344 0.08745841 1.1924727 ],"quaternion(0.955074787139893, 0.029197795316577, 0.29485011100769, -0.00656712567433715)",[0.40198296 0.08821637 1.19903672],[0.80533302 0.04524773 1.80175471],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,104.0108,[ 0.40335006 -0.04296864  0.602718  ],0.0,[ 0.00605028  0.00231748 -0.00627966],[-0.00011257  0.00066702  0.02944739],[0. 0. 0.],[0. 0. 0.],[-0.01205322 -0.02060501  0.00835016],[0. 0. 0.],[ 0.02199249 -0.02118581 -0.01622815],1.2596603030700093,1.2676992863369978,1.9740639994165854,0.0,0.0,0.0,0.0,0.7265029615831753,0.009022791469514733,0.029455161667486417,0.0,0.0,0.02528975036330956,0.0,0.03458121781301794
other,[0.3978028  0.08800974 1.19097877],"quaternion(0.954463183879852, 0.027310237288475, 0.297002226114273, -0.00662308977916837)",[0.40212724 0.08804806 1.19892502],[0.80246556 0.0403458  1.80374122],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,104.2487,[ 0.40033832 -0.04770225  0.6048162 ],0.0,[ 0.00352005 -0.00312548  0.0003865 ],[-0.00818332  0.00057257 -0.00806798],[0. 0. 0.],[0. 0. 0.],[-0.01457168 -0.00628086  0.00924076],[0. 0. 0.],[ 0.00575309 -0.0227344  -0.00560114],1.25873873435498,1.2676276952209977,1.9746040444474353,0.0,0.0,0.0,0.0,0.7268761316172163,0.0047232131683339175,0.011505949749896958,0.0,0.0,0.018362319481977776,0.0,0.024110652124823048
other,[0.39872998 0.08718649 1.19108057],"quaternion(0.954329252243042, 0.0279803704470396, 0.29735466837883, -0.00727779045701027)",[0.40195978 0.08790351 1.19900107],[0.79862738 0.03869142 1.80617523],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,104.5121,[ 0.3966676  -0.04921209  0.60717416],0.0,[0.00175126 0.00173132 0.00102384],[-0.01070631  0.00089538 -0.00457858],[0. 0. 0.],[0. 0. 0.],[-0.00545754  0.0112051   0.0035772 ],[0. 0. 0.],[-0.01360834 -0.01015198  0.00806751],1.2590710881285048,1.267636487780815,1.9752396516154633,0.0,0.0,0.0,0.0,0.7269301704858049,0.002666952463203688,0.011678616468703579,0.0,0.0,0.012966700642652226,0.0,0.018797187918026516
other,[0.39918286 0.08763421 1.19134533],"quaternion(0.954255640506744, 0.0283529199659824, 0.297533929347992, -0.00811388436704874)",[0.40220115 0.08781798 1.19895995],[0.79721606 0.04158906 1.8071003 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,104.7707,[ 0.39501491 -0.04622892  0.60814035],0.0,[-0.0059339   0.00342531  0.00856808],[ 0.02769591 -0.00178434  0.03134845],[0. 0. 0.],[0. 0. 0.],[-0.02834316  0.02749433  0.01792171],[0. 0. 0.],[-0.03327017 -0.0497054   0.01783204],1.259496094313057,1.2676682189422261,1.9755744918348608,0.0,0.0,0.0,0.0,0.7266419875962198,0.010970683205814465,0.04186852063606643,0.0,0.0,0.04336428064104739,0.0,0.06241403853901735
other,[0.39769167 0.08849499 1.19349849],"quaternion(0.954668283462524, 0.0258962623775005, 0.296482533216476, -0.00600330717861652)",[0.40285578 0.0878327  1.19875598],[0.79009342 0.04849839 1.81160402],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,105.022,[ 0.38723764 -0.03933432  0.61284804],0.0,[-0.01322471  0.01938359 -0.00534992],[ 0.49106572 -0.02407222  0.92944989],[0. 0. 0.],[0. 0. 0.],[-0.01501232  0.01211691  0.00902071],[0. 0. 0.],[-0.01234003 -0.0240065   0.00625644],1.2611219907866178,1.2676842133844006,1.9769949026586786,0.0,0.0,0.0,0.0,0.7260047528882136,0.02406737018416366,1.0514761528305734,0.0,0.0,0.021297001352481415,0.0,0.02770797177837944
other,[0.39475578 0.09279814 1.19231081],"quaternion(0.954668581485748, -0.0353956744074821, 0.294384181499481, 0.0263253394514322)",[0.40280533 0.08829906 1.19870031],[0.78676069 0.05118834 1.81360662],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,105.244,[ 0.38395536 -0.03711072  0.61490631],0.0,[-0.0367135   0.02692808 -0.01494531],[-0.05183893  0.02344622 -0.33188826],[0. 0. 0.],[0. 0. 0.],[ 0.00308887 -0.00660832 -0.00043687],[0. 0. 0.],[ 0.01062079  0.01031605 -0.00600917],1.259384250222799,1.2676479347948184,1.9775696189528553,0.0,0.0,0.0,0.0,0.7258847667900772,0.047920398587045006,0.3367295945316282,0.0,0.0,0.007307660623929482,0.0,0.015979115244893524
other,[0.38722217 0.09832378 1.18924403],"quaternion(0.955446422100067, -0.0150244496762753, 0.293874889612198, 0.023107498884201)",[0.40183365 0.08879193 1.19894707],[0.78739452 0.04983231 1.81351697],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,105.4492,[ 0.38556087 -0.03895961  0.6145699 ],0.0,[-0.0074975  -0.02296648  0.00861397],[-0.05986326  0.01409006 -0.21811646],[0. 0. 0.],[0. 0. 0.],[-2.33704334e-03  7.58426000e-06  1.55308185e-03],[0. 0. 0.],[ 0.00220962  0.00278818 -0.00120949],1.254555675790311,1.2676073419086182,1.9777050366489797,0.0,0.0,0.0,0.0,0.7265474527950524,0.025649018268628327,0.22662067361735114,0.0,0.0,0.0028060456726573305,0.0,0.003757555612753558
other,[0.3851746  0.09205164 1.19159651],"quaternion(0.954775929450989, 0.00260637700557709, 0.29674169421196, 0.0184538140892982)",[0.40036926 0.08933014 1.19909787],[0.78675628 0.04983439 1.81394112],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,105.7223,[ 0.38638702 -0.03949576  0.61484325],0.0,[ 0.00530312 -0.00104587  0.00203812],[-0.0633833   0.00280998 -0.03623308],[0. 0. 0.],[0. 0. 0.],[-0.01978276 -0.00222176  0.01281799],[0. 0. 0.],[ 0.00249653 -0.02554693 -0.00320996],1.25568117634567,1.2673243951389181,1.9778400583297275,0.0,0.0,0.0,0.0,0.7272462208127396,0.005776751011483242,0.07306282030522021,0.0,0.0,0.023676881021408202,0.0,0.025868555665704184
other,[0.38676023 0.09173892 1.19220591],"quaternion(0.954465568065643, 0.00585533818230033, 0.29798611998558, 0.0128668462857604)",[0.39887929 0.08952835 1.19950759],[0.78084123 0.04917008 1.8177737 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,106.0213,[ 0.38196194 -0.04035827  0.61826611],0.0,[ 0.00219542 -0.00855854 -0.00690897],[-0.03876169  0.00144982 -0.01593737],[0. 0. 0.],[0. 0. 0.],[-0.03569814 -0.01132627  0.02300248],[0. 0. 0.],[ 0.01254384 -0.05367191 -0.01125304],1.256723689436943,1.2672562810392236,1.9789977132211096,0.0,0.0,0.0,0.0,0.7278576044763964,0.011216158144712813,0.041935311064402424,0.0,0.0,0.043951742862481546,0.0,0.05625524277536165
other,[0.38726628 0.08976618 1.19061339],"quaternion(0.952921688556671, 0.00706813158467412, 0.302956819534302, 0.0103693632408977)",[0.3980214  0.08974037 1.19956255],[0.77261281 0.04655937 1.82307577],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,106.2518,[ 0.37459141 -0.04318099  0.62351322],0.0,[ 0.03843792 -0.0017668  -0.0142138 ],[-0.18658634  0.00553888 -0.03464286],[ 2.60936058 -1.20226651  5.36558183],[0. 0. 0.],[-0.01461232 -0.01623571  0.00878139],[ 3.09832065 -1.08955293  6.33440546],[ 0.01853462 -0.02346151 -0.01275995],1.2552264257164056,1.267053542066449,1.9805816311834696,0.0,0.0,0.0,0.0,0.7286645731966455,0.0410198437927436,0.18985592088895498,6.086351598415868,0.0,0.023542106189843974,7.135223119156921,0.032508318461468226
other,[0.39649907 0.0893418  1.18719923],"quaternion(0.943752408027649, 0.0104628438130021, 0.33046892285347, -0.00351577065885067)",[0.39787823 0.08980011 1.19928181],[0.76910293 0.04265956 1.82518506],[ 0.62676841 -0.28878441  1.28881276],[0. 0. 0.],[ 0.74421662 -0.26171061  1.52152419],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,106.492,[ 0.3712247  -0.04714055  0.62590325],0.18547045395487066,[-0.00259875  0.00311308 -0.0005337 ],[ 0.01070807 -0.00018674  0.01431394],[ 0.19032176  0.08026916 -0.0575297 ],[0. 0. 0.],[ 0.0002004  -0.00602511 -0.00131109],[0.60709932 0.19216611 0.26795298],[ 0.00700288 -0.00052297 -0.00419281],1.2548448074319656,1.26674701879206,1.9810703322959369,1.461941653939501,0.0,1.7138805932215033,0.0,0.7292358243860875,0.004090183277020719,0.01787698689376628,0.214418233742229,0.0,0.006169361095873916,0.6908662617350882,0.008178843492986976
other,[0.39562953 0.09038343 1.18702066],"quaternion(0.940394401550293, 0.00913345161825418, 0.339954823255539, -0.00239751511253417)",[0.39815941 0.08976641 1.19895351],[0.76916999 0.04064356 1.82474637],[ 0.69045007 -0.26192635  1.26956332],[0. 0. 0.],[ 0.94735205 -0.19741184  1.61118126],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,106.8266,[ 0.37101057 -0.04912286  0.62579286],0.13402927534997588,[0.00358126 0.0053233  0.00043115],[ 0.10651712 -0.0034929  -0.0894917 ],[ 0.04535665 -0.08874238 -0.08661038],[0. 0. 0.],[ 0.01876624 -0.00970106 -0.01101998],[ 1.49228766 -0.12297551  0.97237289],[ 0.01208696  0.02578122 -0.00514218],1.254475959146626,1.266522185282731,1.9806498131986443,1.4687129513075041,0.0,1.87945534462888,0.0,0.7291629475475148,0.0064303067221569655,0.13916486913407197,0.1320370930798869,0.0,0.0238269187991843,1.7853723662960137,0.02893454682553719
other,[0.39635831 0.09146672 1.1871084 ],"quaternion(0.930103480815887, 0.0165477339178324, 0.366885334253311, 0.00537619506940246)",[0.39859113 0.08974096 1.19851935],[0.77298892 0.03866939 1.82250381],[ 0.69968015 -0.27998543  1.2519381 ],[0. 0. 0.],[ 1.25103259 -0.22243735  1.80905914],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,107.0301,[ 0.37439778 -0.05107157  0.62398446],0.29688324652610043,[ 0.00076086 -0.00683891  0.01799033],[ 0.07328702 -0.00351391  0.01422373],[-0.00746864 -0.01576546 -0.00527467],[0. 0. 0.],[ 0.00726403 -0.01318695 -0.00281316],[ 0.00258343 -0.06412198  0.00263593],[ 0.01518217  0.00779543 -0.00847144],1.2548674910021629,1.2662452211460704,1.9800321475008205,1.4612642366515711,0.0,2.2107138896881877,0.0,0.7294783119584374,0.019261399800613328,0.07473720153649854,0.018225049200973033,0.0,0.01531586050717446,0.06422811592579447,0.019053409227429596
other,[0.39651901 0.09002235 1.19090796],"quaternion(0.93526953458786, 0.014877937734127, 0.353462755680084, 0.010663740336895)",[0.39894634 0.08966134 1.19830191],[0.77452308 0.03588431 1.82190967],[ 0.69810277 -0.28331509  1.25082409],[0. 0. 0.],[ 1.25157821 -0.23597991  1.80961585],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,107.2413,[ 0.37557673 -0.05377703  0.62360775],0.3016428936546879,[ 0.07831957  0.00764331 -0.07028563],[ 0.14546288 -0.00824664  0.07039687],[-0.03357687 -0.03892807  0.03674559],[0. 0. 0.],[ 0.02549435 -0.00492634 -0.01704339],[-0.33568587 -0.12027333 -0.21799156],[ 0.00718488  0.04189727 -0.00071417],1.2584089567247212,1.2661456520703336,1.980032453137205,1.4601971907314208,0.0,2.2128813945924866,0.0,0.7299564945858635,0.1055104004856713,0.16181215859090717,0.06319049905368018,0.0,0.03105974973795463,0.41793659398163063,0.04251486569983972
other,[0.41895756 0.09221216 1.17077112],"quaternion(0.87873899936676, 0.01039794459939, 0.475957214832306, 0.0342704840004444)",[0.39903471 0.08957323 1.19845688],[0.78182721 0.03447291 1.81702673],[ 0.688483   -0.29446799  1.2613517 ],[0. 0. 0.],[ 1.15540421 -0.27043822  1.74716127],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,107.5278,[ 0.3827925  -0.05510032  0.61856985],0.23741175842754103,[-0.07862367 -0.01886135  0.09321481],[-0.17793154  0.02055524 -0.2314906 ],[-0.0133676   0.00130359  0.03914471],[0. 0. 0.],[-3.21078937 -0.14157254 -7.46212211],[-0.1901278  -0.01274952 -0.12451178],[-0.  0.  0.],1.246889545952866,1.266313928110353,1.9783903364867643,1.4668770767408634,0.0,2.1120294084807583,0.0,0.7295168305166192,0.12339543130975988,0.29269446145533,0.041384781419010384,0.0,8.124806310007333,0.22762757723326252,0.0
other,[0.3998127  0.08761942 1.19346893],"quaternion(0.910933434963226, 0.0322823338210583, 0.411122262477875, 0.0116923684254289)",[0.39976123 0.08962617 1.19779861],[0. 0. 0.],[ 0.68522799 -0.29415056  1.27088344],[0. 0. 0.],[ 1.10910809 -0.27354273  1.71684265],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),None,None,107.7713,[0. 0. 0.],0.0,[-0.00523177 -0.0002925   0.03043912],[-0.04653667  0.00772269 -0.14305553],[-0.01183141 -0.02346331 -0.00552394],[0. 0. 0.],[0. 0. 0.],[-0.22083326 -0.04265395 -0.14289639],[0. 0. 0.],1.2617033878104769,1.2659239316669644,0.0,1.4735015003768916,0.0,2.0621578678597836,0.0,0.0,0.03088683870974023,0.15063262298735133,0.026851878799653624,0.0,0.0,0.26646963490336795,0.0
other,[0.39837396 0.08753898 1.20183969],"quaternion(0.945032119750977, 0.0383988581597805, 0.324676185846329, 0.00503593916073442)",[0.40022701 0.08941761 1.19829428],[0. 0. 0.],[ 0.68197435 -0.30060297  1.26936436],[0. 0. 0.],[ 1.04837894 -0.28527257  1.67754614],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),None,None,108.0463,[0. 0. 0.],0.0,[-0.01501781 -0.00587367  0.0042523 ],[ 0.0497299  -0.0067122   0.05355925],[-0.02322683 -0.00218639  0.03807532],[0. 0. 0.],[0. 0. 0.],[-0.26355809 -0.00871091 -0.1713078 ],[0. 0. 0.],1.2691664649167331,1.2665253073978882,0.0,1.4719840467425203,0.0,1.9986595290472886,0.0,0.0,0.016676830505895458,0.07339420690545545,0.04465418181468241,0.0,0.0,0.314460029220799,0.0
other,[0.39417648 0.08589729 1.2030282 ],"quaternion(0.943753898143768, 0.0338976643979549, 0.328762590885162, 0.00972742959856987)",[0.40061772 0.08919842 1.19905066],[0. 0. 0.],[ 0.67548245 -0.30121407  1.28000641],[0. 0. 0.],[ 0.97471446 -0.28770727  1.62966561],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),None,None,108.3258,[0. 0. 0.],0.0,[ 0.01947827  0.00515929 -0.01136477],[ 0.003029   -0.0035322   0.10882426],[-0.01866905 -0.01698029  0.00354492],[0. 0. 0.],[0. 0. 0.],[-0.17647563 -0.02521184 -0.11600332],[0. 0. 0.],1.2688696935110622,1.2673489698192066,0.0,1.4783175790667722,0.0,1.9205868264989399,0.0,0.0,0.02313394111166652,0.10892369358547217,0.025483920550542855,0.0,0.0,0.21268769753935346,0.0
other,[0.39921162 0.08723097 1.20009041],"quaternion(0.938017308712006, 0.0258153975009918, 0.345466405153275, 0.0104945609346032)",[0.40075245 0.08890791 1.20048237],[0. 0. 0.],[ 0.6706565  -0.30560347  1.28092277],[0. 0. 0.],[ 0.92909551 -0.29422453  1.59967875],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),None,None,108.5843,[0. 0. 0.],0.0,[ 0.02192347  0.00273269 -0.02525615],[-0.0551757   0.00314883  0.03207055],[ 0.0002725   0.00015064 -0.02202419],[0. 0. 0.],[3.5238311  0.17909948 7.54686237],[ 0.05176621 -0.00872988  0.03116557],[ 0.  0. -0.],1.2677523982643286,1.2687257639354306,0.0,1.4778148637580135,0.0,1.8731680793280847,0.0,0.0,0.033555620546930114,0.0638967384759363,0.022026392330167746,0.0,8.330941954588102,0.06105115904348217,0.0
